51387977774,fdf,268,5
51387985085,fga,206,161
51387994908,bea,65,370
51388010637,cec,68,127
51388025554,aee,166,23
51388050938,faa,65,32
51388080590,agf,245,208
51388127055,edg,196,185
51388136870,bad,251,123
51388140955,efa,244,206
51388152318,agb,128,209
51388201761,eab,154,133
51388202745,ded,288,214
51388215872,dbf,115,126
51388221798,dbd,111,133
51388243169,bbe,49,91
51388266139,fbg,182,72
51388294148,bac,22,167
51388302852,bbg,265,24
51388306924,dga,202,38
51388308510,bab,246,25
51388322395,gdb,280,20
51388406258,gbe,82,48
51388411549,bdc,248,157
51388466039,acf,180,91
51388468122,abb,89,305
51388468395,eec,241,60
51388473119,fcf,296,93
51388478240,efb,120,5
51388478810,ega,151,171
51388487038,bgc,10,84
51388547770,fgd,184,19
51388560983,afe,213,217
51388574871,bcg,249,99
51388591870,cdc,275,19
51388595017,bfg,81,122
51388622252,gee,204,225
51388646763,agd,40,259
51388651458,dfb,271,175
51388664373,ecb,290,122
51388666338,dcd,85,104
51388670219,fda,226,178
51388678279,fdg,144,328
51388678700,add,188,242
51388685619,ggb,160,85
51388686847,fbc,217,123
51388686987,ebf,16,185
51388710752,bba,207,120
51388712621,cfc,75,109
51388736369,afa,238,59
51388738520,ecc,13,82
51388766749,bge,37,40
51388778346,ece,213,90
51388778548,gfb,253,257
51388787134,acc,93,246
51388793206,afb,295,136
51388795882,gff,92,236
51388804006,ffd,202,5
51388807963,gba,150,19
51388813598,afd,30,249
51388835470,ace,47,211
51388842475,feg,127,155
51388893876,gab,148,35
51388919592,dgb,193,250
51388924188,fbd,146,141
51388924318,bce,216,286
51389013209,cbc,284,5
51389017512,eaa,164,57
51389034020,gfg,66,246
51389048492,eab,121,155
51389050236,egc,63,62
51389079918,gce,74,512
51389106128,ccb,175,18
51389107651,gcc,84,164
51389107720,ead,189,76
51389110186,ebg,91,236
51389112124,abe,140,193
51389127359,dgd,278,18
51389139903,dfe,289,139
51389140814,dcb,2,30
51389148405,baf,201,48
51389148594,gcb,166,120
51389156003,bgd,82,148
51389161567,dfe,38,148
51389166172,gba,130,20
51389175445,aba,200,5
51389228934,bag,230,250
51389245181,bfe,209,183
51389310408,cba,206,103
51389313076,bgb,267,136
51389334850,gdg,233,97
51389350027,fff,100,193
51389360264,beb,165,5
51389367779,fdd,29,217
51389425266,gcb,211,117
51389425986,bdd,52,125
51389443162,gdg,161,105
51389449273,fbg,137,80
51389456011,beg,64,5
51389500998,abg,66,231
51389507702,cce,244,21
51389512606,cgg,169,134
51389546962,adb,234,56
51389560649,ccc,27,64
51389604657,bdf,56,11
51389605461,gac,155,61
51389612897,bae,139,53
51389619116,afb,70,125
51389625905,cga,13,171
51389632988,aea,75,33
51389635582,bfd,274,80
51389682561,gfe,17,325
51389689763,fad,268,29
51389709398,abg,263,221
51389726741,cee,170,132
51389731221,daf,170,59
51389736014,cda,248,13
51389746039,fed,89,35
51389747268,fcb,23,22
51389750967,deb,245,117
51389763150,ebb,244,126
51389774355,efd,145,260
51389828949,fce,292,128
51389831039,eef,293,108
51389845748,cee,26,118
51389859726,aea,2,35
51389865327,bce,32,228
51389874333,caa,86,21
51389880119,deg,197,16
51389887435,adf,259,13
51389896687,dgf,254,147
51389902347,eca,180,290
51389911682,cfb,46,352
51389912790,cfa,54,62
51389923508,dfe,153,165
51389947772,aeb,111,204
51389952999,abf,140,59
51389960385,gbb,34,79
51389980277,eag,237,147
51390037479,fdb,148,36
51390077197,gfa,221,150
51390109778,dgg,227,34
51390149019,gda,251,156
51390162424,dea,229,306
51390183116,bfb,88,24
51390209806,cgc,122,163
51390218588,bbd,271,85
51390238620,dfe,261,150
51390309716,ffe,207,184
51390342658,eff,133,81
51390352672,cdd,128,26
51390353462,efe,66,86
51390358009,ded,182,243
51390376028,dgc,240,128
51390384373,aca,218,90
51390390629,gac,133,72
51390396395,bcd,85,116
51390423265,aga,30,109
51390426555,fgf,108,12
51390444860,fab,255,286
51390463201,dda,70,110
51390490280,ged,38,229
51390491798,dbg,144,309
51390492249,bgc,152,94
51390497340,edc,284,42
51390521445,fga,218,140
51390527778,fcg,221,249
51390549387,bec,109,187
51390555865,gcc,292,193
51390570500,ede,170,67
51390604985,fbe,28,204
51390628329,eba,55,375
51390632038,cgc,59,177
51390642666,dca,199,6
51390653129,dde,99,163
51390654727,ecf,156,136
51390682849,gga,240,29
51390710355,acg,41,333
51390710961,ffb,143,57
51390732456,bfa,151,7
51390741168,ffb,138,49
51390749092,ffa,260,39
51390757539,dfa,60,133
51390762887,bbg,187,19
51390770170,aeb,148,171
51390784082,dcc,180,172
51390790531,fgg,198,128
51390806244,aef,109,170
51390809154,faf,150,209
51390810534,dgd,80,21
51390865061,ffb,71,52
51390868444,aff,162,242
51390869856,abc,263,92
51390880292,efg,28,331
51390883264,ecc,113,72
51390891124,fff,44,160
51390910377,dgg,287,28
51390947952,gdc,74,109
51390990553,gae,58,160
51390994443,dac,283,219
51390998891,cdg,128,21
51390999448,bgc,237,98
51391023922,daf,45,59
51391050559,ffg,56,88
51391053854,fbb,191,272
51391055531,gag,12,200
51391060389,eee,148,42
51391081411,cgb,71,692
51391082653,ceg,193,5
51391092017,ffc,45,92
51391109754,bfa,133,6
51391111744,ade,7,267
51391126039,eed,175,129
51391146164,bed,201,112
51391149308,cgd,87,13
51391159114,aae,97,275
51391165864,cgc,202,150
51391168851,bea,191,318
51391169320,dda,70,112
51391170619,eeb,280,150
51391175169,bbb,101,215
51391182445,gbf,6,170
51391199332,cdb,17,189
51391209901,fee,147,27
51391221726,gge,59,5
51391271298,ggd,63,20
51391294490,gcf,233,385
51391318380,bee,177,83
51391319436,def,287,32
51391321020,ggf,87,136
51391321878,edc,275,35
51391348215,fde,67,43
51391350746,edg,176,186
51391355676,fef,206,92
51391357577,bef,41,165
51391362203,ecg,183,26
51391364141,bca,129,91
51391377253,fgf,93,11
51391377278,gde,206,21
51391400025,acg,163,359
51391414132,ecg,58,22
51391423229,cee,165,134
51391437445,gcb,93,104
51391441423,dfe,129,156
51391462348,agc,64,39
51391473413,eec,241,60
51391477509,egf,34,172
51391497355,feb,199,18
51391502557,dbb,261,152
51391510799,gga,246,31
51391525767,bdg,240,146
51391530396,bed,64,107
51391545380,eeb,251,159
51391550494,aec,226,252
51391558580,baa,147,9
51391559472,fge,91,62
51391567945,gfc,243,194
51391572570,gec,104,44
51391584900,gae,14,152
51391593703,ddd,225,79
51391612587,gbc,229,9
51391615644,gdg,293,106
51391619566,gaa,208,50
51391632653,bag,211,202
51391641088,fba,2,214
51391665725,ebd,161,90
51391679054,cbe,103,258
51391679570,adg,191,129
51391716276,egd,41,36
51391719335,fae,58,17
51391720154,aff,43,193
51391731828,ace,298,229
51391764090,ccf,293,174
51391765094,gbg,192,78
51391767524,cfe,282,212
51391788037,ead,84,81
51391826903,ddf,285,313
51391830110,bgb,128,131
51391839499,gcf,157,315
51391858201,cee,293,123
51391866630,fag,36,381
51391866984,acc,8,287
51391874580,gbd,246,104
51391882070,cge,245,65
51391882427,fad,267,33
51391882587,cae,153,95
51391915974,ddc,295,73
51391916490,bcc,232,84
51391924512,cea,145,58
51391927033,fae,188,18
51391928517,fcc,46,90
51391930736,aca,12,85
51391931564,eeg,131,186
51391946479,bca,53,92
51391973876,cbb,249,10
51391982053,ead,272,87
51391994994,ede,144,78
51391996279,fdd,53,193
51392007356,bgg,257,133
51392007586,dff,68,203
51392049741,dcf,22,152
51392060556,ffc,191,88
51392086127,baa,165,8
51392129823,fcd,112,162
51392140161,eaa,297,59
51392154689,ggg,189,125
51392159652,bgf,240,5
51392194783,ddb,184,81
51392224678,acd,181,241
51392269232,ccg,232,215
51392280335,gea,6,73
51392288013,bbf,93,88
51392289893,aab,277,344
51392295282,aed,284,23
51392329579,bcf,215,50
51392358486,feg,183,178
51392364007,ebe,248,93
51392365742,abe,213,164
51392370176,dcb,6,35
51392372605,ddd,118,92
51392389368,geb,231,107
51392403435,ced,147,20
51392409904,cff,5,334
51392427515,cgf,111,38
51392430452,fea,124,228
51392431175,dgc,42,151
51392435836,agg,189,89
51392439585,egg,234,34
51392453430,cff,200,367
51392457088,feg,171,183
51392490446,bcf,184,46
51392561974,bbf,284,93
51392570319,bdg,114,159
51392593349,fbg,280,72
51392622000,fac,26,27
51392631989,dgg,109,29
51392641000,fgb,101,28
51392664796,bff,192,188
51392665056,abe,196,190
51392676541,dac,121,205
51392691308,geg,43,63
51392702935,dcg,219,106
51392753695,gab,27,32
51392788330,dae,48,74
51392794677,bce,150,221
51392807092,dga,122,35
51392813230,cdg,162,20
51392877544,fda,194,188
51392915018,gbe,156,41
51392926472,eaf,211,70
51392952980,bdb,279,5
51392959074,bdg,199,162
51392975018,daa,66,323
51392982202,efg,265,324
51392983765,aag,164,252
51393035782,ecd,110,70
51393096305,cce,166,19
51393104716,baf,246,53
51393110872,bfd,101,86
51393122035,bcg,244,110
51393138115,bad,83,135
51393139881,bbe,292,107
51393173899,ffb,196,60
51393177807,gfc,91,157
51393177823,ceb,207,250
51393180756,fca,141,151
51393182954,bfb,17,23
51393193020,abd,15,262
51393203710,gaf,87,26
51393221336,ccb,10,18
51393239101,eeg,60,197
51393248205,bfg,213,112
51393256299,fdc,242,208
51393269258,eaf,34,65
51393339015,cfb,253,292
51393342980,bde,275,345
51393349307,ebc,107,130
51393358242,agb,267,242
51393380875,gad,163,137
51393392251,dec,157,386
51393393202,fcd,222,181
51393410949,ged,295,247
51393418522,aec,191,246
51393432397,edd,280,5
51393453094,efb,161,5
51393463939,cge,211,72
51393472559,abb,225,247
51393500903,fbe,129,210
51393512669,ege,78,193
51393519238,bac,118,158
51393528783,aeg,191,88
51393535184,fca,147,163
51393548500,dbe,242,51
51393552006,dba,174,108
51393595478,gdd,71,48
51393631333,fcc,224,81
51393639626,ddf,77,359
51393658523,bgb,39,127
51393658733,ddd,257,80
51393679971,cfg,262,30
51393683285,dfd,35,309
51393697909,acb,131,18
51393710278,gef,268,60
51393717393,ecc,175,67
51393732719,cbd,74,158
51393742598,aee,256,22
51393745394,fdb,20,38
51393751631,bce,64,194
51393759157,aaf,28,12
51393764754,beg,37,5
51393772869,dee,283,56
51393804840,cab,74,51
51393805869,fae,136,16
51393809052,ddf,59,416
51393858449,bae,103,58
51393862704,bab,135,27
51393880585,adb,178,45
51393904025,cdc,98,15
51393995620,cdb,241,224
51393996287,cfe,34,243
51394011733,cfd,164,160
51394017405,dab,252,103
51394022772,fgc,117,139
51394051623,dfb,223,148
51394064306,dbc,152,168
51394079785,fdg,271,337
51394087021,gfd,242,261
51394102554,afb,267,102
51394113907,cde,40,81
51394126675,bga,210,108
51394126678,dfg,179,233
51394138875,dcc,86,190
51394171538,eae,297,39
51394173396,agc,295,39
51394182681,afg,128,7
51394211866,dce,189,270
51394216614,eda,169,618
51394243573,eed,233,104
51394244918,add,218,275
51394275004,ggc,4,59
51394280867,ecb,293,142
51394287683,bcb,41,65
51394311349,cbf,148,38
51394344448,gcd,226,71
51394356542,abf,251,56
51394365207,ffa,14,38
51394366126,afd,228,278
51394369325,cad,283,361
51394382738,gge,292,5
51394391202,fda,23,157
51394392730,afc,5,102
51394416070,fde,134,38
51394434651,gfg,87,280
51394451660,fga,68,148
51394506253,fbd,295,163
51394521377,fgf,173,11
51394527270,fbc,291,138
51394536279,eag,267,138
51394538251,eac,80,241
51394542508,cbg,227,176
51394548841,ade,299,285
51394572785,gac,119,71
51394617870,ccf,275,170
51394643039,eea,2,247
51394646207,agd,245,282
51394654611,fbf,230,87
51394709326,gge,268,5
51394731556,cec,256,101
51394731902,fcf,272,74
51394763686,abe,118,174
51394845315,dgc,173,170
51394845482,fdf,250,5
51394864523,gbf,107,193
51394886257,acf,278,96
51394917899,bdf,241,9
51394924821,adc,264,161
51394928594,cfg,15,24
51394940046,bed,84,87
51394945401,dgb,11,232
51394966221,dfe,37,124
51394981785,dge,182,27
51395023284,bfb,40,23
51395060165,bdb,171,5
51395103046,beb,68,5
51395108323,gac,195,83
51395111314,fef,76,76
51395112638,dcd,46,101
51395122324,fed,190,32
51395130295,egc,3,65
51395132823,egf,39,151
51395154553,fdc,257,185
51395158434,fdb,111,41
51395161201,fac,276,21
51395184166,fef,36,69
51395186147,baa,241,9
51395187561,cca,270,5
51395194247,afa,185,61
51395199026,dac,136,243
51395216048,bgd,235,176
51395218080,aac,289,290
51395268812,ggd,290,19
51395279972,aaa,254,18
51395282478,fff,109,161
51395335424,age,37,57
51395339323,dfc,286,198
51395345101,abb,174,197
51395356299,gba,173,21
51395373824,eef,22,125
51395379100,bge,105,38
51395385365,gec,229,50
51395419330,caf,196,14
51395425270,efa,25,222
51395444269,aeb,31,159
51395453277,ada,9,79
51395453431,bcf,121,40
51395465500,cbf,50,34
51395496856,bge,218,37
51395503724,ffe,29,167
51395507965,ddg,104,58
51395517302,gae,78,147
51395545720,ece,111,100
51395564272,cfa,60,58
51395596869,cfc,28,126
51395602154,dgf,298,173
51395602969,cag,69,180
51395603407,fcc,149,89
51395616107,gcf,10,270
51395629762,aae,55,244
51395640682,bcc,250,86
51395642902,ebb,111,118
51395667299,fbe,198,176
51395668113,cga,133,138
51395714892,acb,206,18
51395719720,cgd,66,12
51395723607,ffd,250,5
51395726998,gae,257,147
51395807228,gea,58,64
51395823421,bbc,126,49
51395876148,gfe,286,331
51395889137,aee,121,20
51395907133,eaa,285,54
51395911913,bgd,72,174
51395914711,cee,224,134
51395929275,cac,49,292
51395948645,ggc,151,61
51395964566,fda,174,169
51395964809,acc,294,307
51395971588,dbd,26,147
51395977266,cef,137,118
51396015312,dad,13,246
51396029777,dfa,23,146
51396034938,fbe,40,186
51396044431,gfe,40,281
51396051234,fcd,65,144
51396087498,efd,222,249
51396091151,dac,140,225
51396119526,egb,232,91
51396126430,bfc,14,34
51396132373,bda,122,146
51396144702,dga,231,40
51396158034,bag,25,236
51396158917,cdf,56,30
51396162684,geb,139,92
51396171242,cac,267,315
51396172884,agb,280,225
51396179196,eaa,299,51
51396193355,fbf,266,71
51396211671,eee,158,39
51396227058,deb,96,135
51396272616,bbg,161,16
51396276613,egg,76,37
51396282302,gcc,283,173
51396290389,ega,263,203
51396305487,aba,272,5
51396312279,ecd,120,68
51396318528,bdd,78,111
51396348532,aad,38,7
51396358532,gfa,158,175
51396360852,abg,55,196
51396362327,bdc,277,155
51396385822,ccc,290,62
51396390977,cgb,186,671
51396392287,fcb,71,22
51396397124,bda,242,129
51396398079,fgd,117,20
51396404534,bef,201,141
51396409702,aff,201,225
51396426886,gce,114,430
51396450336,bec,69,157
51396454434,fee,127,25
51396474660,fgb,252,24
51396483118,egb,63,91
51396509883,gff,91,245
51396511043,cda,32,14
51396512025,bdg,137,179
51396522817,dfb,9,133
51396535229,dbg,147,265
51396537179,dcg,50,84
51396562519,edf,76,16
51396565297,bcf,78,47
51396570131,cae,98,91
51396573784,cbg,137,181
51396576818,ccd,62,18
51396583172,fba,224,254
51396606545,dff,254,198
51396656934,egc,227,67
51396666071,fgf,76,10
51396687296,ebe,13,83
51396699502,beb,277,5
51396716119,cba,205,106
51396727146,gcb,2,107
51396763834,edb,275,179
51396791872,agd,261,324
51396811318,dcc,114,172
51396814879,dbf,71,107
51396822193,gfb,218,215
51396829181,abb,237,226
51396839946,eed,55,93
51396870731,gbg,137,71
51396879186,bfd,269,90
51396888380,dgg,212,28
51396890225,eae,108,32
51396897913,def,167,30
51396902554,deg,111,14
51396902744,gdf,293,213
51396903294,fdg,79,357
51396917583,faa,121,35
51396935777,ada,48,93
51396945020,dge,153,24
51396955582,aaf,67,11
51396956917,gag,90,196
51396961395,gcg,129,50
51396962697,fec,29,38
51396966620,ebf,86,153
51396988105,gde,142,24
51396988954,dee,200,66
51396989824,agf,262,170
51397028323,dec,106,455
51397029099,dag,69,171
51397034090,gda,86,185
51397040713,gca,288,36
51397062347,adf,287,14
51397083245,cge,289,63
51397099998,efe,136,101
51397122054,dbe,112,55
51397133394,efb,221,5
51397136514,bba,36,97
51397143187,gbd,110,123
51397185498,dga,205,44
51397194359,cac,5,346
51397202560,bac,233,143
51397241328,bgd,120,153
51397248399,edf,54,14
51397250912,fda,29,197
51397284376,bbg,112,15
51397339409,bca,217,103
51397347373,gee,11,258
51397356986,bcd,188,116
51397360827,cea,157,65
51397377385,ccd,261,14
51397387803,aef,53,180
51397397771,fgg,188,140
51397404128,dac,289,245
51397408001,efe,43,92
51397441476,ebc,280,146
51397474270,fge,295,66
51397484579,cbb,21,9
51397495683,geb,234,103
51397538497,fcg,236,293
51397542137,efc,120,53
51397617168,ebg,15,202
51397620490,cbc,178,5
51397657398,gca,75,42
51397678266,gec,126,48
51397689934,eag,207,115
51397707083,cfd,117,184
51397725588,ddg,292,62
51397728655,gba,233,24
51397767813,geb,75,100
51397777554,abg,104,215
51397787539,efb,244,5
51397798072,aab,46,357
51397842035,cff,97,322
51397847207,cde,197,78
51397852269,dag,284,136
51397858662,egd,257,40
51397891286,eee,176,44
51397899681,ced,172,21
51397911366,eed,112,89
51397919563,aea,238,38
51397942510,gdb,30,20
51397956117,ffa,237,31
51397970785,eed,151,77
51398028560,bbb,271,253
51398049346,eda,96,729
51398050999,eca,258,295
51398119688,gba,15,27
51398123818,egf,210,120
51398149519,cdd,117,24
51398151831,aba,276,5
51398161599,gbb,142,90
51398206841,eec,94,64
51398209304,eab,207,155
51398217734,gdd,134,51
51398222744,dfa,23,167
51398234712,bfb,209,26
51398262077,ecd,239,80
51398273483,bbf,128,89
51398334941,fce,176,119
51398340014,acf,129,103
51398363650,ead,223,69
51398363995,egd,55,41
51398365116,fcd,206,125
51398368826,dgb,288,236
51398418122,cdd,91,23
51398424342,gca,85,44
51398433638,afe,58,199
51398440142,bee,103,82
51398444537,bfg,106,96
51398451327,dga,203,36
51398460333,fdd,288,223
51398465806,eeb,258,163
51398470724,ebb,263,135
51398497907,ace,66,238
51398498494,fbb,84,269
51398572781,ddf,197,374
51398595185,aeg,81,94
51398597454,ggb,220,85
51398598777,aag,12,262
51398601868,dbd,291,149
51398620407,cgc,278,122
51398652237,bcd,160,92
51398675953,cfe,57,196
51398685654,gaa,142,44
51398708323,gee,151,270
51398718870,ccg,128,215
51398740646,gbc,287,8
51398746190,ebe,132,77
51398785041,age,45,59
51398802889,ccb,45,17
51398823245,fed,132,38
51398842590,fbc,193,136
51398858996,aga,245,104
51398884110,caa,274,20
51398886051,adb,264,50
51398889949,fdf,79,5
51398894806,bgg,160,130
51398940300,bcg,125,110
51398942969,add,67,297
51398958347,ffd,34,5
51398961406,eeg,211,234
51398970536,cdg,218,17
51398996287,bbd,67,96
51399011070,dcg,169,78
51399014290,dde,268,182
51399030964,fca,254,184
51399049967,gfg,282,240
51399052560,fab,256,286
51399052661,gdg,79,108
51399056699,ede,227,75
51399057324,dgb,34,207
51399063619,bfe,117,195
51399067404,adf,199,13
51399105363,gdc,218,115
51399128780,add,207,258
51399148199,ddb,256,93
51399181454,eeb,81,166
51399192028,ecg,273,24
51399201136,ddd,271,69
51399218099,dfa,113,192
51399227722,cgg,28,125
51399253858,bdd,142,129
51399271493,eeg,141,203
51399286341,egd,63,43
51399288647,def,124,30
51399292333,cce,118,21
51399296571,fed,221,31
51399299739,ecd,295,71
51399336362,baa,87,7
51399336412,gdg,179,96
51399359197,egg,46,38
51399360485,abc,106,105
51399388569,bde,90,389
51399395296,fad,147,35
51399400648,acg,153,423
51399404143,cbc,17,5
51399410653,fcb,241,24
51399435493,dbf,207,107
51399437474,cdb,194,266
51399453408,geg,135,50
51399478461,eeb,105,195
51399479801,dag,168,136
51399486199,fbf,242,71
51399487516,ggc,13,57
51399498101,ded,44,284
51399512340,ecb,189,137
51399513114,bbf,291,89
51399517699,ddg,34,53
51399519745,dbb,270,176
51399539147,dff,192,170
51399543273,bce,113,197
51399566997,bed,127,97
51399597958,dbf,90,110
51399600927,fde,137,31
51399608136,eed,89,64
51399649865,ecf,86,142
51399660381,ecc,145,75
51399664639,dea,204,284
51399678668,faf,263,171
51399682246,dca,96,6
51399684813,dgc,173,173
51399690190,eba,117,307
51399731362,edd,141,5
51399741141,aaa,224,16
51399751521,faa,149,40
51399754225,ccf,271,137
51399759021,eef,37,108
51399791105,ede,296,66
51399821031,ggg,31,120
51399829113,bgc,82,100
51399842151,bfe,44,200
51399848343,dcd,43,87
51399882322,caf,97,15
51399890135,bfd,145,99
51399912921,bea,293,311
51399946933,bad,94,135
51399947523,gcg,203,50
51399959373,bgf,245,5
51399967617,dfd,276,271
51399968844,bge,177,31
51399977411,ega,116,205
51399978891,edg,185,174
51400011323,feb,155,18
51400029026,ffd,33,5
51400043403,eff,65,89
51400046796,eef,133,123
51400048562,cff,150,341
51400049009,ecf,74,168
51400051914,dad,114,209
51400085183,ecb,90,123
51400097685,acd,117,238
51400105524,fdc,144,151
51400123727,dgd,268,18
51400135089,ebb,76,128
51400136734,ddb,228,96
51400157293,bcc,279,95
51400170089,cdb,131,308
51400233989,bbe,254,117
51400242771,fea,68,200
51400251830,gaf,146,24
51400274596,gde,131,25
51400283781,cfd,218,189
51400304987,bbb,273,298
51400325754,gcb,265,107
51400326261,fag,157,323
51400338331,baf,259,60
51400361139,ceg,71,5
51400377566,fac,231,17
51400379298,abd,144,264
51400383666,dda,9,118
51400401813,cfb,36,297
51400403907,ffg,271,83
51400413661,ade,171,316
51400415083,acb,61,15
51400430749,cee,26,152
51400435528,gcg,219,46
51400449931,bab,139,25
51400466504,ccc,101,58
51400474309,cba,62,103
51400530932,daa,296,287
51400568344,dbe,50,62
51400591291,cfc,271,144
51400607138,bfa,161,5
51400609714,daa,42,266
51400615651,abe,213,175
51400623207,daf,97,54
51400627196,agg,270,95
51400666467,ded,78,264
51400707875,cdc,89,13
51400718291,edc,114,33
51400740969,gac,139,75
51400744866,ffb,125,64
51400749152,gdc,169,136
51400752686,gac,280,69
51400761128,gab,238,33
51400799271,dcb,288,37
51400817711,cab,151,45
51400837489,cbe,63,286
51400870913,aeb,268,166
51400878247,deb,298,126
51400898951,cbb,100,9
51400924168,fef,66,66
51400931899,beb,140,5
51400952001,ebe,189,78
51400973340,ffe,261,193
51400989089,bae,29,53
51400997239,dac,184,249
51401002613,fda,70,167
51401022950,gfc,206,171
51401040437,ecc,197,86
51401051044,ggf,9,112
51401067530,ecg,143,24
51401090561,agc,45,44
51401148475,gge,298,5
51401170024,bdb,192,5
51401180134,efc,5,49
51401189937,ege,191,164
51401199854,dbc,148,164
51401200141,dcf,209,173
51401206581,fgf,150,10
51401215413,gbd,228,124
51401220743,gga,88,32
51401255833,ddd,245,73
51401259533,aca,54,97
51401289277,gfc,208,184
51401337202,dff,42,163
51401346071,ebd,23,78
51401380559,bgb,285,124
51401380574,ace,111,190
51401388911,fae,47,14
51401431204,ddc,31,80
51401496788,fde,65,26
51401541569,ega,120,205
51401543363,ddf,132,302
51401552207,adg,174,113
51401556128,gbe,175,42
51401586905,gce,80,369
51401614796,aff,130,265
51401623338,ffc,156,81
51401623926,fga,292,119
51401627328,abc,185,86
51401630299,agb,96,216
51401630965,fbg,242,70
51401658600,gfd,278,297
51401671639,gbb,246,98
51401679228,geg,117,40
51401683911,gad,294,130
51401691456,aed,11,23
51401716083,dbg,189,315
51401726074,eae,234,34
51401727989,faf,6,196
51401752474,fbg,294,72
51401774920,afb,275,108
51401807717,cag,295,187
51401838795,dag,268,115
51401869253,cdb,149,311
51401880821,bba,60,93
51401896229,abc,212,78
51401896850,fgc,231,125
51401909957,egf,109,132
51401914860,cgf,236,35
51401930263,dae,84,65
51401946554,geg,189,39
51401960925,bac,116,125
51401982788,fbf,193,61
51401986141,aca,265,102
51401990568,bde,7,389
51402049392,cbb,214,10
51402051446,fbe,272,193
51402056519,dge,30,22
51402091260,afd,57,322
51402109034,efg,249,369
51402109720,gad,189,141
51402111603,fbd,156,174
51402125161,acc,70,307
51402144483,abf,290,44
51402156283,eba,294,251
51402156664,ceb,78,257
51402164301,bdd,119,125
51402174047,dab,247,120
51402184025,bgg,193,143
51402193183,age,71,48
51402218653,bff,162,195
51402220507,dce,265,243
51402232793,eeb,227,181
51402242996,agc,232,43
51402248709,baf,11,63
51402255511,cee,39,171
51402265838,cea,133,57
51402288051,gba,8,31
51402292057,fga,247,105
51402319329,ebb,95,116
51402319725,feg,297,168
51402323153,fde,29,26
51402341305,bdb,100,5
51402343699,egb,166,91
51402344655,eab,99,128
51402402141,dfb,258,155
51402402849,bdf,66,9
51402415704,bcb,30,76
51402470407,aea,45,42
51402487294,dba,187,116
51402488201,gbe,69,47
51402499569,aec,121,216
51402524904,gdc,198,137
51402548861,cbf,254,33
51402563248,bgf,270,5
51402571223,deb,73,141
51402576315,bgc,47,113
51402613103,gef,6,50
51402614020,gdg,271,91
51402617461,eee,4,40
51402630125,dcf,67,162
51402631122,adb,42,57
51402695751,bga,75,113
51402703313,gff,289,271
51402712525,dbf,148,101
51402715878,aea,113,41
51402722678,afg,168,7
51402736386,cfe,151,194
51402744545,acd,199,202
51402809074,ddb,103,114
51402812089,dfd,139,279
51402886689,fcf,206,80
51402889547,eec,125,70
51402894679,def,259,32
51402905549,acc,245,322
51402907114,cdg,103,19
51402907339,aff,296,307
51402912200,bbf,190,79
51402941546,eca,120,256
51402945236,afc,151,113
51402957811,fcf,164,89
51402958463,efe,241,89
51402959037,dag,143,95
51403043506,ffe,154,206
51403049307,gdf,118,236
51403057335,cab,192,48
51403095044,adc,64,165
51403099183,aad,257,6
51403099714,eaf,229,74
51403115898,ccg,115,210
51403130941,eea,269,222
51403140401,egc,54,75
51403142454,fee,250,24
51403193507,gfe,297,325
51403196212,beg,195,5
51403200119,dfd,296,292
51403214874,bag,218,202
51403224167,ead,127,80
51403226739,cda,42,13
51403262100,ged,228,214
51403266926,cfc,285,125
51403300545,cbd,88,126
51403301824,fdc,265,172
51403306788,efd,62,241
51403308205,gea,184,74
51403312200,fge,79,54
51403322470,bac,72,118
51403372523,fee,241,27
51403375965,fbe,185,165
51403382532,gcd,167,68
51403416059,bba,95,80
51403417322,gfg,276,271
51403423385,bbe,74,106
51403457727,aba,243,5
51403465535,acg,62,444
51403476243,gfe,33,318
51403506719,bcb,105,82
51403522717,fgb,296,26
51403530498,faf,195,182
51403560606,dgg,176,27
51403577133,dbb,83,170
51403580104,egg,212,43
51403580999,gbf,218,164
51403612599,geg,96,32
51403619833,bfc,183,39
51403638251,bdd,233,147
51403640238,afa,78,70
51403672400,cad,202,368
51403697512,cdd,202,19
51403711655,dff,91,133
51403720120,dge,270,26
51403723280,ged,226,188
51403754561,cfc,56,112
51403782809,gad,114,114
51403790394,efb,63,5
51403809653,dfg,65,200
51403826844,abc,155,84
51403830932,cfa,236,63
51403847612,eaa,40,48
51403852028,bfc,228,31
51403857370,bca,101,111
51403869495,ceb,124,233
51403875395,bda,257,132
51403884318,gda,99,216
51403912167,bba,198,91
51403923940,cea,296,60
51403938513,faa,19,43
51403942377,eeg,55,172
51403944650,fca,198,207
51403948928,aae,73,224
51404003763,cgf,84,41
51404009267,bcd,103,79
51404019082,bba,180,102
51404061704,cgc,195,108
51404071184,bbd,191,97
51404073183,cec,69,113
51404081111,dcd,102,93
51404093809,geg,112,25
51404108613,edg,258,186
51404108996,eac,261,228
51404168417,efa,78,228
51404175879,acd,209,206
51404197244,cgf,144,44
51404221202,cge,75,73
51404223365,ddf,77,277
51404237649,fcc,68,73
51404252424,ada,151,92
51404255856,ggb,71,88
51404265545,fag,144,300
51404274953,ecf,160,134
51404281915,fdd,172,254
51404292411,adb,126,45
51404296506,bef,248,119
51404311091,cag,62,220
51404318695,cdf,251,24
51404324854,edg,85,217
51404356739,dda,268,138
51404376500,ccb,142,13
51404380776,fdb,141,47
51404382906,fdg,250,349
51404392481,gcf,286,251
